what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1327602071821
activated,view,com.google.gwt.eclipse.oophm,2.5.1.v201201120043-rel-r36,"com.google.gwt.eclipse.DevModeView",1327602075527
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1327602081143
activated,editor,com.google.gwt.eclipse.core,2.5.1.v201201120043-rel-r36,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1327602085110
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1327602093052
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1327602100990
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1327602108319
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1327602109175
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1327602117264
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1327602117721
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1327602137468
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1327602158302
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1327602159789
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1327602163135
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1327602172420
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1327602174412
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1327602175870
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1327602177520
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1327602178993
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1327602182718
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1327602196583
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1327602198103
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1327602198815
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1327602209675
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1327602212176
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1327602213044
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1327602226560
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.lineEnd",1327602229403
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1327602231013
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1327602242290
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1327602250374
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1327602258397
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1327602268700
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1327602276828
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1327602298545
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1327602301449
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1327602303807
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1327602304007
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1327602311622
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1327602313145
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1327602316605
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1327602324296
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1327602325733
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1327602328773
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1327602331120
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1327602337747
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1327602340347
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1327602343037
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1327602526651
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1327602536966
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1327602539067
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1327602547070
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1327604200436
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1327604248744
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1327604258226
activated,editor,org.eclipse.wst.html.ui,1.0.505.v201106160200,"org.eclipse.wst.html.core.htmlsource.source",1327604263932
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1327604271398
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1327604271647
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1327604272468
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1327604274706
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1327604275008
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1327604276009
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1327604277579
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1327604302952
activated,editor,com.google.gwt.eclipse.core,2.5.1.v201201120043-rel-r36,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1327604313659
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1327604319196
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1327604360788
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineStart",1327604369058
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1327604370223
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1327604373046
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1327604384587
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1327604396014
activated,view,com.google.gwt.eclipse.oophm,2.5.1.v201201120043-rel-r36,"com.google.gwt.eclipse.DevModeView",1327604396064
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1327604426645
activated,view,com.google.gwt.eclipse.oophm,2.5.1.v201201120043-rel-r36,"com.google.gwt.eclipse.DevModeView",1327604429903
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1327604430491
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1327604465923
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1327604466440
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1327604472249
activated,editor,com.google.gwt.eclipse.core,2.5.1.v201201120043-rel-r36,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1327604497651
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1327604523258
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1327604530089
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1327604532951
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1327604555568
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1327604564134
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1327604575845
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1327604576992
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1327604578093
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1327604616767
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1327604639361
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1327604653209
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1327604672000
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1327604676134
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1327604683196
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1327604690951
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1327604691883
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1327604695794
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1327604696510
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1327604751613
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1327604753084
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1327604757066
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1327604763484
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1327604764001
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1327604768630
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1327604786483
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.lineEnd",1327604808631
activated,perspective,org.eclipse.jst.j2ee.ui,,"org.eclipse.jst.j2ee.J2EEPerspective",1327604956150
started,bundle,org.eclipse.osgi,3.6.2.R36x_v20110210,"org.eclipse.osgi",1327604956151
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20100503,"org.eclipse.equinox.simpleconfigurator",1327604956151
started,bundle,com.ibm.icu,4.2.1.v20100412,"com.ibm.icu",1327604956151
started,bundle,org.eclipse.core.contenttype,3.4.100.v20100505-1235,"org.eclipse.core.contenttype",1327604956151
started,bundle,org.eclipse.core.databinding.observable,1.3.0.I20100601-0800,"org.eclipse.core.databinding.observable",1327604956151
started,bundle,org.eclipse.core.expressions,3.4.200.v20100505,"org.eclipse.core.expressions",1327604956151
started,bundle,org.eclipse.core.filebuffers,3.5.100.v20100520-0800,"org.eclipse.core.filebuffers",1327604956151
started,bundle,org.eclipse.core.filesystem,1.3.1.R36x_v20100727-0745,"org.eclipse.core.filesystem",1327604956151
started,bundle,org.eclipse.core.jobs,3.5.1.R36x_v20100824,"org.eclipse.core.jobs",1327604956151
started,bundle,org.eclipse.core.net,1.2.100.I20100511-0800,"org.eclipse.core.net",1327604956151
started,bundle,org.eclipse.core.runtime,3.6.0.v20100505,"org.eclipse.core.runtime",1327604956151
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1327604956151
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20100517,"org.eclipse.core.runtime.compatibility.auth",1327604956151
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1327604956151
started,bundle,org.eclipse.debug.core,3.6.0.v20100519,"org.eclipse.debug.core",1327604956151
started,bundle,org.eclipse.emf.common,2.6.0.v20100914-1218,"org.eclipse.emf.common",1327604956151
started,bundle,org.eclipse.emf.common.ui,2.6.0.v20100914-1218,"org.eclipse.emf.common.ui",1327604956151
started,bundle,org.eclipse.emf.ecore,2.6.1.v20100914-1218,"org.eclipse.emf.ecore",1327604956151
started,bundle,org.eclipse.emf.ecore.xmi,2.5.0.v20100521-1846,"org.eclipse.emf.ecore.xmi",1327604956151
started,bundle,org.eclipse.emf.edit,2.6.0.v20100914-1218,"org.eclipse.emf.edit",1327604956151
started,bundle,org.eclipse.emf.edit.ui,2.6.0.v20100914-1218,"org.eclipse.emf.edit.ui",1327604956151
started,bundle,org.eclipse.equinox.app,1.3.1.R36x_v20100803,"org.eclipse.equinox.app",1327604956151
started,bundle,org.eclipse.equinox.common,3.6.0.v20100503,"org.eclipse.equinox.common",1327604956151
started,bundle,org.eclipse.equinox.ds,1.2.1.R36x_v20100803,"org.eclipse.equinox.ds",1327604956151
started,bundle,org.eclipse.equinox.event,1.2.0.v20100503,"org.eclipse.equinox.event",1327604956151
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.1.0.v20100513,"org.eclipse.equinox.p2.metadata.repository",1327604956151
started,bundle,org.eclipse.equinox.p2.operations,2.0.0.v20100510,"org.eclipse.equinox.p2.operations",1327604956151
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20100507-1815,"org.eclipse.equinox.p2.ui.sdk.scheduler",1327604956151
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.101.R36x_v20100823,"org.eclipse.equinox.p2.updatechecker",1327604956151
started,bundle,org.eclipse.equinox.preferences,3.3.0.v20100503,"org.eclipse.equinox.preferences",1327604956151
started,bundle,org.eclipse.equinox.registry,3.5.0.v20100503,"org.eclipse.equinox.registry",1327604956151
started,bundle,org.eclipse.equinox.security,1.0.200.v20100503,"org.eclipse.equinox.security",1327604956151
started,bundle,org.eclipse.equinox.util,1.0.200.v20100503,"org.eclipse.equinox.util",1327604956151
started,bundle,org.eclipse.help,3.5.0.v20100524,"org.eclipse.help",1327604956151
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.301.R36_v20100727-0110,"org.eclipse.jdt.apt.pluggable.core",1327604956151
started,bundle,org.eclipse.jdt.core.manipulation,1.3.0.v20100520-0800,"org.eclipse.jdt.core.manipulation",1327604956151
started,bundle,org.eclipse.jdt.junit.core,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit.core",1327604956151
started,bundle,org.eclipse.jsch.core,1.1.200.I20100505-1245,"org.eclipse.jsch.core",1327604956151
started,bundle,org.eclipse.jst.common.project.facet.core,1.4.102.v201008182136,"org.eclipse.jst.common.project.facet.core",1327604956151
