what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1327675034343
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1327675039603
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1327675083935
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1327675088316
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1327675101045
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1327675112345
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1327675138367
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1327675141556
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1327675166086
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1327675178708
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1327675178943
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1327675193941
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1327675225756
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1327675227596
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1327675250051
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1327675250864
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1327675265998
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1327675274088
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1327675281796
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1327675285890
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1327675312855
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1327675313072
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1327675331092
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1327675346196
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1327675346495
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1327675361607
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1327675421644
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1327675437412
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1327675449560
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1327675449729
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1327675460095
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1327675463900
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1327675500832
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1327675508815
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1327675513008
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1327675521678
activated,view,com.google.gwt.eclipse.oophm,2.5.1.v201201120043-rel-r36,"com.google.gwt.eclipse.DevModeView",1327675521797
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1327675523649
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1327675528891
activated,view,com.google.gwt.eclipse.oophm,2.5.1.v201201120043-rel-r36,"com.google.gwt.eclipse.DevModeView",1327675534447
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1327675540642
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1327675563162
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1327675651894
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1327675669799
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1327675743701
activated,editor,com.google.gwt.eclipse.core,2.5.1.v201201120043-rel-r36,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1327675752017
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1327675766297
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1327675790744
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1327676199870
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1327676204550
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1327676211718
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1327676217979
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1327676220775
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1327676239633
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1327676241247
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1327676245520
activated,view,com.google.gwt.eclipse.oophm,2.5.1.v201201120043-rel-r36,"com.google.gwt.eclipse.DevModeView",1327676245576
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1327676246207
activated,view,com.google.gwt.eclipse.oophm,2.5.1.v201201120043-rel-r36,"com.google.gwt.eclipse.DevModeView",1327676246919
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1327676257553
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1327676257838
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1327676263318
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1327676264158
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1327676334729
