what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1328019367374
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1328019372879
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1328019373695
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1328019494395
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1328019498508
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1328019499759
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1328019504096
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1328019505696
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1328019518357
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1328019521851
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1328019529612
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1328019530918
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1328019540692
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1328019541551
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1328019553902
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1328019581919
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1328019585702
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1328019588389
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1328019589937
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1328019595540
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1328019599775
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1328019601551
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1328019606481
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1328019649591
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1328019651330
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1328019682268
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1328019683994
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1328019708327
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1328019757511
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1328019773152
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1328019790516
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1328019832971
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1328019834205
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1328019849981
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1328019863994
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1328019888424
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1328019933743
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1328020018350
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1328020019928
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1328020078575
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1328020081105
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1328020090315
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1328020103990
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1328020129379
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1328020129618
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1328020161748
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1328020166745
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1328020167041
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1328020169819
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1328020221109
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1328020226083
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1328020227270
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1328020228903
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1328020233910
activated,view,com.google.gwt.eclipse.oophm,2.5.1.v201201120043-rel-r36,"com.google.gwt.eclipse.DevModeView",1328020233932
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1328020253016
activated,view,com.google.gwt.eclipse.oophm,2.5.1.v201201120043-rel-r36,"com.google.gwt.eclipse.DevModeView",1328020254788
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1328020300071
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1328020304145
activated,editor,com.google.gwt.eclipse.core,2.5.1.v201201120043-rel-r36,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1328020305556
activated,editor,com.google.gwt.eclipse.core,2.5.1.v201201120043-rel-r36,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1328020311480
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1328020316567
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1328020319271
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1328020324535
activated,view,com.google.gwt.eclipse.oophm,2.5.1.v201201120043-rel-r36,"com.google.gwt.eclipse.DevModeView",1328020324669
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1328020331039
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1328020341527
activated,editor,com.google.gwt.eclipse.core,2.5.1.v201201120043-rel-r36,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1328020341592
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1328020353421
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1328020376493
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1328020518230
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1328020520639
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1328020525760
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1328020526698
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1328020548194
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1328020549221
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1328020580137
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1328020583193
opened,editor,com.google.gwt.eclipse.core,2.5.1.v201201120043-rel-r36,"com.google.gwt.eclipse.core.editors.cssResourceEditor",1328020592386
activated,editor,com.google.gwt.eclipse.core,2.5.1.v201201120043-rel-r36,"com.google.gwt.eclipse.core.editors.cssResourceEditor",1328020592693
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1328020592744
activated,editor,org.eclipse.wst.html.ui,1.0.505.v201106160200,"org.eclipse.wst.html.core.htmlsource.source",1328020604986
activated,editor,com.google.gwt.eclipse.core,2.5.1.v201201120043-rel-r36,"com.google.gwt.eclipse.core.editors.gwtJavaEditor",1328020606704
